"id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SinmeB_2736",70.7566471133261,-12.5496807200281,0.491721443245445,-25.5219309477294,1.12561527292362e-143,3.0301195349057e-143
"SinmeB_5481",28.9592216240922,-11.1653398985706,0.682359635242755,-16.3628376033679,3.52321372072966e-60,7.1485626775913e-60
"SinmeB_5445",31.465305115896,-8.77769247471665,0.627648990665459,-13.9850340003099,1.92384884251765e-44,3.64535709043414e-44
"SinmeB_4151",43.7884867502055,-11.1807899913021,0.543787596666893,-20.5609507459051,6.14177812847276e-94,1.4031000351846e-93
"SinmeB_4454",48.7623361699737,-13.1418558275669,0.576669343023534,-22.7892395990098,5.86245706469111e-115,1.43904943900192e-114
"SinmeB_6231",26.4997384501348,-10.1658075993363,0.629553660610838,-16.1476427433885,1.17985060808199e-58,2.37986188710034e-58
"SinmeB_6676",982.326616198022,-22.5318048657227,0.251978868561681,-89.4194223282942,0,0
"SinmeB_5135",21.2220560735363,-8.73421488068287,0.644504266679247,-13.5518340719219,7.72749256393518e-42,1.44552362081749e-41
"SinmeB_6072",45.1100463689295,-12.1418798442861,0.507253836440932,-23.9364968227303,1.27742732123603e-126,3.24652078523642e-126
"SinmeB_2409",73.5462222827789,-12.1670399584926,0.478943050146291,-25.4039388498826,2.28140049839216e-142,6.11025958069205e-142
"SinmeB_4203",43.9997869129815,-13.3271631141929,0.52675211784433,-25.3006350856884,3.14323726555998e-141,8.3703244219912e-141
"SinmeB_4194",16.740879543211,-9.85739044923186,0.717330962792821,-13.7417607220711,5.70707762281743e-43,1.07444125015147e-42
"SinmeB_4562",28.8435824520308,-9.51372157905234,0.700293843172338,-13.5853280330941,4.89334699364099e-42,9.16445213656325e-42
"SinmeB_6648",24.5538392608882,-10.6361740521927,0.535549914063008,-19.8602852374678,8.9799159887812e-88,2.00457678677027e-87
"SinmeB_3491",257.371410588683,-13.5119469000546,0.345132338779485,-39.1500458862761,0,0
"SinmeB_4375",51.5594887920539,-13.9539401944788,0.5582913326493,-24.9940118687893,7.10221104513528e-138,1.8761318355369e-137
"SinmeB_2154",131.702944453753,-11.2555235976713,0.533615374693692,-21.0929522113792,9.23169111603637e-99,2.14052902482356e-98
"SinmeB_6012",254.79250795264,-17.1028405924304,0.325228931790705,-52.5870822692877,0,0
"SinmeB_6076",12.1298121633381,-6.54311913063908,0.980785872806776,-6.67130238317384,2.53543198894503e-11,3.98583414839321e-11
"SinmeB_4304",49.6427108539799,-8.09094402348127,0.607202227908306,-13.3249577350087,1.65726616662495e-40,3.08117492050699e-40
