sample,id,FoldChange
225,SinmeB_1239,2.2684269980737
226,SinmeB_1248,2.93854059940846
227,SinmeB_1249,3.97544693271939
228,SinmeB_1256,2.1485408571569
229,SinmeB_1257,2.67654297689222
230,SinmeB_1258,2.66016230344203
231,SinmeB_1259,2.53825051792485
232,SinmeB_1260,2.97360186881308
233,SinmeB_1261,2.39504202222746
234,SinmeB_1262,2.58001506905456
235,SinmeB_1263,3.68737284380718
236,SinmeB_1275,2.12068310918378
237,SinmeB_1277,2.57164108359619
238,SinmeB_1278,2.64790732746081
239,SinmeB_1279,2.89948891553985
240,SinmeB_1289,5.67957774567443
241,SinmeB_1323,0.245652023311492
242,SinmeB_1324,0.408850904458715
243,SinmeB_1325,0.277781615443487
244,SinmeB_1326,0.300831651528312
245,SinmeB_1327,0.467092134987318
246,SinmeB_1341,3.1323625161552
247,SinmeB_1355,3.67387440666225
248,SinmeB_1368,2.05304443968571
249,SinmeB_1369,2.22602569840164
250,SinmeB_1370,2.21808630595985
251,SinmeB_1382,2.77165436966677
252,SinmeB_1385,5.83025036274673
253,SinmeB_1388,2.26480525213051
254,SinmeB_1389,2.4457632895425
255,SinmeB_1391,2.00662969750138
256,SinmeB_1397,2.07926941914682
257,SinmeB_1399,2.71827428069618
258,SinmeB_1403,2.18008064680612
259,SinmeB_1406,2.54637926082956
260,SinmeB_1407,2.34291119376701
261,SinmeB_1408,2.24444698896402
262,SinmeB_1409,2.06093105252033
263,SinmeB_1411,2.5310220322598
264,SinmeB_1414,2.07792150728384
265,SinmeB_1415,2.46300912027266
266,SinmeB_1416,2.64899293321709
267,SinmeB_1419,3.15157684185264
268,SinmeB_1427,2.29909170230768
269,SinmeB_1430,0.17770582214245
270,SinmeB_1431,0.138078257352317
271,SinmeB_1434,2.02137907105255
272,SinmeB_1440,2.07280667139708
273,SinmeB_1454,3.17136228029801
274,SinmeB_1455,7.07706899335941
275,SinmeB_1456,4.11574758845223
276,SinmeB_1459,2.64433904420622
277,SinmeB_1461,2.13676008858889
278,SinmeB_1464,2.19609546783233
279,SinmeB_1470,2.64830182793331
280,SinmeB_1471,2.01874353975506
281,SinmeB_1474,2.05613937978332
282,SinmeB_1475,2.327032359712
283,SinmeB_1479,2.89901215629684
284,SinmeB_1480,3.08931441342067
285,SinmeB_1481,2.71006645102614
286,SinmeB_1482,2.6015142683706
287,SinmeB_1483,2.33421986843448
288,SinmeB_1484,2.61564621838932
289,SinmeB_1485,2.55218709561203
290,SinmeB_1490,2.09626596313187
291,SinmeB_1495,2.07884960389794
292,SinmeB_1497,2.30989876241565
293,SinmeB_1498,2.13274385390301
294,SinmeB_1499,2.3815284840087
295,SinmeB_1502,2.15880021783622
296,SinmeB_1504,2.48015039753702
297,SinmeB_1511,2.20883557049608
298,SinmeB_1512,2.37394233143998
299,SinmeB_1523,2.81056464828499
300,SinmeB_1524,2.85356293729982
301,SinmeB_1525,2.38975486368617
302,SinmeB_1528,2.19712343798046
303,SinmeB_1532,2.61561868226802
304,SinmeB_1533,2.34694793129001
305,SinmeB_1547,3.62343084744883
306,SinmeB_1550,2.07791613783212
307,SinmeB_1553,2.16723878587566
308,SinmeB_1556,4.15315323640871
309,SinmeB_1557,4.5153093027515
310,SinmeB_1559,3.30634506817955
311,SinmeB_1560,2.9701675332572
312,SinmeB_1561,2.23404826415948
313,SinmeB_1562,2.16376199452359
314,SinmeB_1566,2.34197673613786
315,SinmeB_1570,2.10190264247262
316,SinmeB_1571,3.72338496298786
317,SinmeB_1572,2.19845660089476
318,SinmeB_1575,5.13192532917932
319,SinmeB_1576,2.86938773905162
320,SinmeB_1582,2.66408962461593
321,SinmeB_1583,2.64610598991515
322,SinmeB_1584,2.44750060762925
323,SinmeB_1585,3.56203617474374
324,SinmeB_1590,7.54742142421923
325,SinmeB_1592,2.19554321897021
326,SinmeB_1593,3.58276691049344
327,SinmeB_1594,2.84198250795216
328,SinmeB_1602,2.71358631252333
329,SinmeB_1604,3.07972911547031
330,SinmeB_1610,3.68769578724613
331,SinmeB_1611,4.88786671329807
332,SinmeB_1624,2.64593001361528
333,SinmeB_1635,2.77526608155763
334,SinmeB_1636,3.37499746140021
335,SinmeB_1637,2.79694459774577
336,SinmeB_1638,2.72317465723262
337,SinmeB_1646,2.7188763227301
338,SinmeB_1650,2.29374881559027
339,SinmeB_1654,2.39839289738657
340,SinmeB_1668,0.461865860724996
341,SinmeB_1674,0.166682395694812
342,SinmeB_1677,0.452302527189261
343,SinmeB_1681,0.258198447299083
344,SinmeB_1682,0.061277777672144
345,SinmeB_1683,0.357169522314669
346,SinmeB_1684,0.252740447041963
347,SinmeB_1685,0.141120346847453
348,SinmeB_1686,0.075083967571418
349,SinmeB_1687,0.043398417477323
350,SinmeB_1688,0.044310697289198
351,SinmeB_1689,0.041010901855225
352,SinmeB_1690,0.093134891116694
353,SinmeB_1691,0.11764646869176
354,SinmeB_1692,0.137156848634965
355,SinmeB_1693,0.214851248388953
356,SinmeB_1694,0.349614834448114
357,SinmeB_1695,0.389782210175301
358,SinmeB_1697,0.34262446513507
359,SinmeB_1699,0.178837529680403
360,SinmeB_1703,0.352523819345062
361,SinmeB_1715,2.81563759802479
362,SinmeB_1747,2.09540869633997
363,SinmeB_1748,2.02065364038644
364,SinmeB_1749,2.1937927816282
365,SinmeB_1750,2.48585213730812
366,SinmeB_1751,2.52572656586785
367,SinmeB_1752,2.58580643900625
368,SinmeB_1753,2.40981282535627
369,SinmeB_1756,2.39021882456107
370,SinmeB_1757,2.44322578490533
371,SinmeB_1758,2.48359917572991
372,SinmeB_1759,2.0213490075901
373,SinmeB_1765,2.54005011756315
374,SinmeB_1766,2.87973480722119
375,SinmeB_1767,3.2294555920624
376,SinmeB_1775,2.26536753620548
377,SinmeB_1776,4.45618483973826
378,SinmeB_1784,10.3587185290559
379,SinmeB_1797,2.14708644874212
380,SinmeB_1802,2.61037570986142
381,SinmeB_1803,2.206580369432
382,SinmeB_1808,6.63658059669667
383,SinmeB_1826,2.00955516100901
384,SinmeB_1849,4.42042141320082
385,SinmeB_1850,4.53911271296945
386,SinmeB_1851,2.77233097107346
387,SinmeB_1852,2.72394179826371
388,SinmeB_1871,0.204911640278226
389,SinmeB_1876,2.89532001548596
390,SinmeB_1877,2.39744875957393
391,SinmeB_1878,2.07121865724174
392,SinmeB_1888,0.177760322087157
393,SinmeB_1900,2.12710172445458
394,SinmeB_1901,3.84227594405006
395,SinmeB_1907,2.18361149367778
396,SinmeB_1908,2.03906388005791
397,SinmeB_1910,2.03039048159535
398,SinmeB_1931,2.23765172144589
399,SinmeB_1932,2.228422022981
400,SinmeB_1934,2.11317932502892
401,SinmeB_1959,2.17740961301636
402,SinmeB_1960,2.69356567191127
403,SinmeB_1961,2.19352328782833
404,SinmeB_1970,2.54138891066877
405,SinmeB_1971,0.209759499438421
406,SinmeB_1972,0.051836586592855
407,SinmeB_1977,2.02902091307778
408,SinmeB_1981,2.09704682244138
409,SinmeB_1995,0.472186111159835
410,SinmeB_1996,0.48689548546683
411,SinmeB_2010,2.59406265543142
412,SinmeB_2017,2.00176226116123
413,SinmeB_2023,8.90747568996035
414,SinmeB_2024,13.257381986903
415,SinmeB_2033,2.09107301488098
416,SinmeB_2034,0.198344742532938
417,SinmeB_2037,2.01481848470764
418,SinmeB_2038,2.09700023774731
419,SinmeB_2039,4.36298086376077
420,SinmeB_2040,2.72790381442965
421,SinmeB_2044,2.26218385564949
422,SinmeB_2046,5.9057380217099
423,SinmeB_2047,3.71472417494806
424,SinmeB_2066,2.74416385706039
425,SinmeB_2067,3.19264170237363
426,SinmeB_2082,2.15916994773344
427,SinmeB_2088,10.8946221703896
428,SinmeB_2089,6.17950570318697
429,SinmeB_2090,2.18354570003539
430,SinmeB_2091,2.39896376716536
431,SinmeB_2094,2.91949393488378
432,SinmeB_2095,2.57650252616407
433,SinmeB_2099,2.15574664689407
434,SinmeB_2117,2.53821249270402
435,SinmeB_2136,2.5332347376657
436,SinmeB_2146,2.39154473850676
437,SinmeB_2153,2.25739579635675
438,SinmeB_2154,2.00155602587724
439,SinmeB_2161,0.043488360656125
440,SinmeB_2169,4.32107676502881
441,SinmeB_2177,3.30585332462423
442,SinmeB_2178,2.96710525120512
443,SinmeB_2183,2.91531426818183
444,SinmeB_2186,2.44759783641944
445,SinmeB_2187,3.07574104074636
446,SinmeB_2204,2.7030616790916
447,SinmeB_2207,2.43382095748884
448,SinmeB_2208,2.09763832392272
449,SinmeB_2213,2.33303571044493
450,SinmeB_2214,10.6989962408349
451,SinmeB_2217,2.20425163373575
452,SinmeB_2221,2.36095361562812
453,SinmeB_2222,3.30321650664944
454,SinmeB_2223,2.69120014605002
455,SinmeB_2240,2.33087873084818
456,SinmeB_2248,5.83709755466754
457,SinmeB_2249,7.5628662397992
458,SinmeB_2250,4.25115624768893
459,SinmeB_2251,4.6702512270939
460,SinmeB_2252,4.85379291219139
461,SinmeB_2254,6.57961297743248
462,SinmeB_2255,5.9829000764996
463,SinmeB_2256,5.56669127687604
464,SinmeB_2257,6.30362524457011
465,SinmeB_2258,0.316873164415159
466,SinmeB_2260,2.44251633052036
467,SinmeB_2261,0.314466876081071
468,SinmeB_2262,0.339010806648169
469,SinmeB_2263,0.10720117968548
470,SinmeB_2268,0.406195175349761
471,SinmeB_2270,0.46915449206409
472,SinmeB_2271,0.291382101916251
473,SinmeB_2274,8.33329182516362
474,SinmeB_2275,2.91470912689037
475,SinmeB_2279,4.85154085602439
476,SinmeB_2280,6.43601021118141
477,SinmeB_2291,2.2303552665765
478,SinmeB_2316,2.59468474978969
479,SinmeB_2327,2.46111418137062
480,SinmeB_2330,2.34300883773676
481,SinmeB_2344,0.313361275750791
482,SinmeB_2345,0.359548116685966
483,SinmeB_2346,0.226495725556929
484,SinmeB_2347,0.386650433857933
485,SinmeB_2348,0.12823783292484
486,SinmeB_2349,0.32818917139222
487,SinmeB_2387,2.32634781504659
488,SinmeB_2388,2.43176324550356
489,SinmeB_2401,0.187414974060396
490,SinmeB_2402,0.046819633453635
491,SinmeB_2403,0.023915481695593
492,SinmeB_2405,0.048407891285254
493,SinmeB_2406,0.060892382426471
494,SinmeB_2407,0.026092657386081
495,SinmeB_2408,3.3444651449683
496,SinmeB_2433,0.444409229478131
497,SinmeB_2438,2.68170164331735
498,SinmeB_2441,2.11460177585663
499,SinmeB_2447,2.51358751519153
500,SinmeB_2448,4.92871860612954
501,SinmeB_2449,4.43477800417324
502,SinmeB_2450,2.28596066656434
503,SinmeB_2451,3.12474875123396
504,SinmeB_2472,2.15539108812159
505,SinmeB_2477,2.07553088619643
506,SinmeB_2485,0.372061609398436
507,SinmeB_2494,2.48968560549504
508,SinmeB_2501,0.308349443564681
509,SinmeB_2538,0.169557493500313
510,SinmeB_2563,0.117987274055873
511,SinmeB_2564,0.192839543935855
512,SinmeB_2583,2.62884920129804
513,SinmeB_2596,0.49640006448684
514,SinmeB_2604,2.4261378956661
515,SinmeB_2652,5.5508154150454
516,SinmeB_2661,0.206328953435835
517,SinmeB_2687,0.363636088302603
518,SinmeB_2712,2.32285846756414
519,SinmeB_2720,0.412113398232407
520,SinmeB_2723,0.228899941294304
521,SinmeB_2724,0.460984207038374
522,SinmeB_2725,0.420161701834635
523,SinmeB_2728,3.22788695644531
524,SinmeB_2756,2.0317029952874
525,SinmeB_2758,2.51708158558775
526,SinmeB_2772,2.64530872279026
527,SinmeB_2780,2.85732562643287
528,SinmeB_2785,3.66781013134133
529,SinmeB_2786,4.35713403077293
530,SinmeB_2801,0.493274688139906
531,SinmeB_2808,7.31766964035739
532,SinmeB_2817,0.410645829409237
533,SinmeB_2819,0.366736210286955
534,SinmeB_2820,0.406340090077585
535,SinmeB_2834,0.27963207352014
536,SinmeB_2835,0.178805601734413
537,SinmeB_2837,0.486288453652955
538,SinmeB_2845,0.322751767418929
539,SinmeB_2846,0.281477081946794
540,SinmeB_2847,0.430665839090069
541,SinmeB_2850,0.396346222356439
542,SinmeB_2853,0.388979430059309
543,SinmeB_2854,0.417575452049826
544,SinmeB_2855,0.283460917155449
545,SinmeB_2856,0.397249373384051
546,SinmeB_2864,0.471599411134037
547,SinmeB_2898,0.457547827377895
548,SinmeB_2920,0.166945940152823
549,SinmeB_2928,2.21096426102356
550,SinmeB_2939,0.216382802580026
551,SinmeB_2947,3.89022288009564
552,SinmeB_2952,0.40782564634261
553,SinmeB_2961,0.382824763899802
554,SinmeB_2965,0.47141984565132
555,SinmeB_2967,0.458365417926543
556,SinmeB_2968,0.456852069286542
557,SinmeB_2991,2.10447044684163
558,SinmeB_2997,0.434233576577698
559,SinmeB_2999,0.450328436723535
560,SinmeB_3001,0.404414931100796
561,SinmeB_3004,0.470628887522663
562,SinmeB_3014,2.55850771021193
563,SinmeB_3028,0.301982996636896
564,SinmeB_3031,2.01678346900422
565,SinmeB_3037,2.29326819299375
566,SinmeB_3043,0.346435102858853
567,SinmeB_3045,0.368251666189827
568,SinmeB_3046,0.40179707619781
569,SinmeB_3052,0.457967148228874
570,SinmeB_3058,0.484297369849236
571,SinmeB_3070,2.17550505480972
572,SinmeB_3079,0.337000095417155
573,SinmeB_3082,0.470561529254272
574,SinmeB_3087,0.473412999876701
575,SinmeB_3092,2.44680735690726
576,SinmeB_3125,0.359792124536149
577,SinmeB_3126,0.329085735022941
578,SinmeB_3127,0.263570188407216
579,SinmeB_3128,0.327312193766164
580,SinmeB_3130,0.396191588784069
581,SinmeB_3139,2.83351713928499
582,SinmeB_3145,2.12266692685439
583,SinmeB_3150,0.360490091767293
584,SinmeB_3162,2.59709167724593
585,SinmeB_3163,2.72808712985075
586,SinmeB_3164,2.62153071463814
587,SinmeB_3169,2.36076995477597
588,SinmeB_3184,0.469611840424488
589,SinmeB_3191,0.454901069623061
590,SinmeB_3196,0.4705541190928
591,SinmeB_3199,0.26918246602018
592,SinmeB_3201,0.130804735906213
593,SinmeB_3202,0.28150687196637
594,SinmeB_3204,0.496000409905581
595,SinmeB_3205,0.325544097253266
596,SinmeB_3206,0.284223591079821
597,SinmeB_3208,0.206163166181972
598,SinmeB_3209,0.355745728184002
599,SinmeB_3211,0.280774923716283
600,SinmeB_3212,0.209353601642477
601,SinmeB_3214,0.429883240982785
602,SinmeB_3219,0.375077632360182
603,SinmeB_3221,0.196657661934191
604,SinmeB_3222,0.328409764717314
605,SinmeB_3224,0.480670023774417
606,SinmeB_3225,0.355069610702832
607,SinmeB_3230,2.13399490252518
608,SinmeB_3243,0.369785645300536
609,SinmeB_3244,0.421298569670489
610,SinmeB_3247,0.454478629278846
611,SinmeB_3248,0.318128195984622
612,SinmeB_3249,0.35353015017176
613,SinmeB_3250,0.483110113568851
614,SinmeB_3252,0.438541431555707
615,SinmeB_3255,0.251744797630986
616,SinmeB_3256,0.188494664566881
617,SinmeB_3277,0.435635688004326
618,SinmeB_3289,0.46418361928654
619,SinmeB_3292,2.60975674374688
620,SinmeB_3300,0.258762146578669
621,SinmeB_3301,0.274700906241108
622,SinmeB_3316,2.91877515800658
623,SinmeB_3317,4.53361978001884
624,SinmeB_3355,0.286311265829023
625,SinmeB_3367,0.45648249293821
626,SinmeB_3397,0.087694866828838
627,SinmeB_3400,0.380962103826544
628,SinmeB_3401,0.452060678316952
629,SinmeB_3409,0.334436969391313
630,SinmeB_3423,4.29669185396697
631,SinmeB_3430,0.239331399616751
632,SinmeB_3437,0.371983527454496
633,SinmeB_3456,0.29868890191925
634,SinmeB_3457,0.462188201493702
635,SinmeB_3521,0.386636549806094
636,SinmeB_3549,4.05801200474484
637,SinmeB_3557,0.200401398149969
638,SinmeB_3558,0.149089900352318
639,SinmeB_3584,2.28557235585038
640,SinmeB_3585,0.445196846602931
641,SinmeB_3586,0.439239942316241
642,SinmeB_3605,2.83724099066058
643,SinmeB_3612,0.294330494201806
644,SinmeB_3617,2.70437485257354
645,SinmeB_3621,2.39429633592127
646,SinmeB_3622,2.09674351358719
647,SinmeB_3650,0.284901507000344
648,SinmeB_3665,4.71767263925143
649,SinmeB_3666,4.26065098584497
650,SinmeB_3682,0.287543255707916
651,SinmeB_3697,6.22455741148901
652,SinmeB_3713,4.10416950652286
653,SinmeB_3725,0.342853272081458
654,SinmeB_3726,0.21034835881012
655,SinmeB_3732,3.11065941640364
656,SinmeB_3734,0.275183666372437
657,SinmeB_3740,0.408711249437553
658,SinmeB_3745,4.89128069595345
659,SinmeB_3746,3.28690835497748
660,SinmeB_3759,2.48477534005043
661,SinmeB_3760,0.344524271140747
662,SinmeB_3788,0.490409886946632
663,SinmeB_3791,8.33061205994498
664,SinmeB_3792,7.92017915754983
665,SinmeB_3793,5.27502400831657
666,SinmeB_3794,2.43920634959163
667,SinmeB_3801,3.63535752940074
668,SinmeB_3802,2.49674111815351
669,SinmeB_3803,2.85003468693146
670,SinmeB_3804,2.77048748493465
671,SinmeB_3809,2.21389192628761
672,SinmeB_3814,4.16681187760034
673,SinmeB_3817,2.03063530371382
674,SinmeB_3831,2.3065339873033
675,SinmeB_3864,2.04912443071545
676,SinmeB_3865,4.45251798562148
677,SinmeB_3866,3.32566122926101
678,SinmeB_3867,3.55849281498524
679,SinmeB_3868,6.75191952075716
680,SinmeB_3874,4.67010626556808
681,SinmeB_3875,2.91982825311427
682,SinmeB_3876,8.98623903981433
683,SinmeB_3882,2.43123201192488
684,SinmeB_3883,2.03759443571098
685,SinmeB_3888,2.0556565050282
686,SinmeB_3931,0.497599200298731
687,SinmeB_3934,2.17117916711917
688,SinmeB_3947,0.086735866636411
689,SinmeB_3948,0.102481466508466
690,SinmeB_3949,0.114183705358424
691,SinmeB_3950,0.346748065519381
692,SinmeB_3961,0.46761281312007
693,SinmeB_3962,0.45918122486524
694,SinmeB_4029,0.270001147906184
695,SinmeB_4067,0.465196646535157
696,SinmeB_4068,0.451277473440962
697,SinmeB_4070,0.444726250154917
698,SinmeB_4109,0.488084984399033
699,SinmeB_4132,0.361194928413802
700,SinmeB_4136,2.37409533910066
701,SinmeB_4151,0.404371975325868
702,SinmeB_4152,0.48229709415967
703,SinmeB_4158,0.131062105963742
704,SinmeB_4159,0.461007961503404
705,SinmeB_4160,0.459303674022529
706,SinmeB_4189,0.19401635358259
707,SinmeB_4190,0.252336125937789
708,SinmeB_4191,0.438547448757504
709,SinmeB_4210,0.429483705190298
710,SinmeB_4218,0.473838403005587
711,SinmeB_4226,0.293186895042221
712,SinmeB_4242,0.472210115546517
713,SinmeB_4257,0.429263841079474
714,SinmeB_4258,0.3274368327297
715,SinmeB_4270,0.443279015463586
716,SinmeB_4272,0.367538250177538
717,SinmeB_4285,0.477961216639201
718,SinmeB_4291,0.438239536981077
719,SinmeB_4292,0.201670079569475
720,SinmeB_4293,0.393247807711299
721,SinmeB_4295,0.374502683378267
722,SinmeB_4301,0.396216256387211
723,SinmeB_4302,0.477520354156888
724,SinmeB_4304,2.96674855449839
725,SinmeB_4305,3.01639663215935
726,SinmeB_4306,4.29423613356141
727,SinmeB_4325,0.413938105621429
728,SinmeB_4327,3.72847754028344
729,SinmeB_4328,2.50331731245013
730,SinmeB_4331,0.393219583481802
731,SinmeB_4332,0.310085619428617
732,SinmeB_4337,0.448522523488776
733,SinmeB_4343,0.404417260839291
734,SinmeB_4347,0.383361212942573
