"id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SMc01843",2465.61341852212,-21.8075399622932,0.24570880067247,-88.7535973583733,0,0
"SMc03112",5572.66318086978,-23.469555132825,0.252858796288785,-92.81684274895,0,0
"SMc03158",38.7240143178227,-10.0282988837862,0.639584596048868,-15.6793940093892,2.09240907902046e-55,4.35725734754418e-55
"SMc01109",6877.40595869659,-24.3046061418181,0.231605124519107,-104.939846181223,0,0
"SMc03159",96.1726726404156,-12.3478234454413,0.522959303441592,-23.6114423515948,2.94042149392246e-123,7.66253495730899e-123
"SMc03157",496.86410688108,-16.9235986541897,0.261288531927894,-64.769772057428,0,0
"SMc01192",1053.00827007057,-20.1861528080399,0.25638572303327,-78.7335291888326,0,0
"SMc02217",334.709436456449,-16.097139117073,0.290575717905738,-55.3973994561201,0,0
"SMc01094",110.729692986531,-12.6763959575558,0.438759770262338,-28.8914271925535,1.52998616446511e-183,4.75841941594754e-183
"SMc03972",196.539617339038,-13.9955090857212,0.361163064330798,-38.7512192357033,0,0
"SMc01095",106.463077399224,-12.3911061819777,0.451546734037998,-27.4414700581911,8.78297906534625e-166,2.61046905027522e-165
"SMc03971",348.643598923471,-15.9221286417525,0.291770852509718,-54.5706622330349,0,0
"SMc04450",709.892446162303,-18.8056868014726,0.27158370951431,-69.2445317692434,0,0
"SMc01435",48.5409084691612,-11.0609867210119,0.481753316437559,-22.9598558922335,1.17462950328898e-116,2.99585447968803e-116
"SMc01115",364.841892362172,-16.8518560294309,0.217567996902191,-77.4555829413036,0,0
"SM_b21524",1205.10692253829,-19.7416848844604,0.290968739806264,-67.8481300005116,0,0
"SM_b21523",1974.34898917977,-21.2672957145102,0.318943512255906,-66.6804462147087,0,0
"SM_b21522",169.774370913648,-14.0166829666993,0.468778110930534,-29.9004638652516,1.94065935880108e-196,6.25200605652047e-196
"SMc02909",185.473558071604,-14.4582778306288,0.381066954593158,-37.9415681584486,0,0
"SMc01845",322.534410026518,-16.242458378165,0.293024757685484,-55.4303278209642,0,0
"SMc00781",312.749173288296,-17.8204792551634,0.288577101658645,-61.7529220188892,0,0
"SMc00144",2435.30632413329,-22.0953295628073,0.216869260405237,-101.883178471308,0,0
"SMc00863",111.05554905248,-13.4060068150451,0.359435282983925,-37.29741472165,1.80735215174174e-304,7.54319164544876e-304
"SMc00237",320.62741266185,-16.5057968718822,0.382764697842215,-43.1225684210991,0,0
"SMc00600",113.141533592358,-14.4147208391881,0.351776723270491,-40.9769034891608,0,0
"SMc00599",98.8178522162842,-12.8488088739357,0.405261350489497,-31.7049944644764,1.32594515419484e-220,4.55952183675085e-220
"SMc00143",54.6138525890225,-10.4596141634462,0.482469561914832,-21.679324436414,3.21564771369866e-104,7.9056754018162e-104
"SMc00142",69.6937345988828,-11.3108791379942,0.555049701930456,-20.3781374868864,2.61414503712284e-92,6.17172331301628e-92
"SMc04322",566.298776178246,-18.7093504458806,0.229830764121632,-81.4049003290925,0,0
"SM_b20818",41.714329975175,-11.555198983752,0.635251025926431,-18.1899729589578,6.19707318153389e-74,1.38219548202909e-73
